מבוא לביולוגיה מולקולרית - מעבדה,Introduction to Molecular Biology - Lab,0455-2501-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1500 - 1300#1900 - 1500,א'#א',005 #107,בריטניה#בריטניה,שיעור ומ#שיעור ומ,"ד""ר פרקט ענת"
מבוא לביולוגיה מולקולרית - מעבדה,Introduction to Molecular Biology - Lab,0455-2501-02,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1400 - 1200#1800 - 1400,ב'#ב',005 #107,בריטניה#בריטניה,שיעור ומ#שיעור ומ,"ד""ר פרקט ענת"
מבוא לביולוגיה מולקולרית - מעבדה,Introduction to Molecular Biology - Lab,0455-2501-03,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1500 - 1300#1900 - 1500,ד'#ד',005 #107,בריטניה#בריטניה,שיעור ומ#שיעור ומ,"ד""ר פרקט ענת"
מעבדה בכימיה,Chemistry - Lab,0455-2522-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1000 - 0900,א',105,שרמן,שיעור,פרופ קוטלייר אלכסנדר
מעבדה בכימיה,Chemistry - Lab,0455-2522-02,מדעי החיים/ביולוגיה - תואר ראשון,ב',1900 - 1400,א',102,שרמן,מעבדה,פרופ קוטלייר אלכסנדר
מעבדה בכימיה,Chemistry - Lab,0455-2522-03,מדעי החיים/ביולוגיה - תואר ראשון,ב',1900 - 1400,ב',102,שרמן,מעבדה,פרופ קוטלייר אלכסנדר
מעבדה בכימיה,Chemistry - Lab,0455-2522-04,מדעי החיים/ביולוגיה - תואר ראשון,ב',1600 - 1100,ד',102,שרמן,מעבדה,פרופ קוטלייר אלכסנדר
מעבדה במיקרוביולוגיה כללית,General Microbiology - Lab,0455-2523-01,מדעי החיים/ביולוגיה - תואר ראשון,ב'#ב',1400 - 1300#1700 - 1400,ב'#ד',005 #107,בריטניה#בריטניה,מעבדה#מעבדה,פרופ סגל גיל
סמינר לתלמידי התוכנית למצטיינים,Seminar of the Excelling Program,0455-2525-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#ב',1900 - 1700#1800 - 1600,ג'#ה',222 #222,בריטניה#בריטניה,סמינר#סמינר,פרופ ארליך מרסלו#פרופ הרשקוביץ ענת#פרופ יובל יוסף
גנטיקה כללית,General Genetics,0455-2526-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1100 - 0800,א',14,בריטניה,שיעור,"פרופ ברמן יהודית גבריאלה#ד""ר דיסטלפלד אסף#פרופ קופייק מרטין"
גנטיקה כללית,General Genetics,0455-2526-02,מדעי החיים/ביולוגיה - תואר ראשון,א',1100 - 0800,ד',5,בריטניה,שיעור,"פרופ ברמן יהודית גבריאלה#ד""ר דיסטלפלד אסף#פרופ קופייק מרטין"
גנטיקה כללית,General Genetics,0455-2526-03,מדעי החיים/ביולוגיה - תואר ראשון,א',1200 - 1000,ב',2,שרמן,תרגיל,
גנטיקה כללית,General Genetics,0455-2526-04,מדעי החיים/ביולוגיה - תואר ראשון,א',1600 - 1400,ג',2,שרמן,תרגיל,
גנטיקה כללית,General Genetics,0455-2526-05,מדעי החיים/ביולוגיה - תואר ראשון,א',1600 - 1400,א',105,שרמן,תרגיל,
גנטיקה כללית,General Genetics,0455-2526-06,מדעי החיים/ביולוגיה - תואר ראשון,א',1400 - 1200,ב',3,שרמן,תרגיל,
גנטיקה כללית,General Genetics,0455-2526-07,מדעי החיים/ביולוגיה - תואר ראשון,א',1200 - 1000,ב',105,שרמן,תרגיל,
גנטיקה כללית,General Genetics,0455-2526-08,מדעי החיים/ביולוגיה - תואר ראשון,א',1000 - 0800,ה',105,שרמן,תרגיל,
מבנה ותפקוד בחולייתנים,Structure and Function in Vertebrates,0455-2535-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1800 - 1400,ד',6,בריטניה,שיעור ומ,פרופ עילם דוד
ביוכימיה - אנזימולוגיה ומטבוליזם,Biochemistry - Enzymology and Metabolism,0455-2548-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א'#א'#א',1000 - 0800#1000 - 0800#1200 - 1000#1300 - 1200,ב'#ג'#ג'#ה',#    #014 #014,##בריטניה#בריטניה,שיעור#שיעור#שיעור#שיעור,"  #ד""ר פראג גלי#ד""ר צור צפריר"
ביוכימיה - אנזימולוגיה ומטבוליזם,Biochemistry - Enzymology and Metabolism,0455-2548-02,מדעי החיים/ביולוגיה - תואר ראשון,ב'#ב'#ב',1000 - 0800#1400 - 1200#1800 - 1700,ד'#ג'#ד',#005 #005,#בריטניה#בריטניה,שיעור#שיעור#שיעור,#פרופ הירש יואל#פרופ עאזם עבד אלסלאם
ביולוגיה מולקולרית וביוטכנולוגיה,Molecular Biology and Biotechnology,0455-2549-01,מדעי החיים/ביולוגיה - תואר ראשון,ב'#ב',1200 - 1000#1200 - 1000,ב'#ה',005 #005,בריטניה#בריטניה,שיעור#שיעור,"ד""ר ברזל עדי#פרופ ורדימון לילי#ד""ר מורבינסקי דינורה#פרופ שטיין-אלרואי אורנה"
ביולוגיה מולקולרית וביוטכנולוגיה,Molecular Biology and Biotechnology,0455-2549-02,מדעי החיים/ביולוגיה - תואר ראשון,ב'#ב',1200 - 1000#1200 - 1000,א'#ג',014 #014,בריטניה#בריטניה,שיעור#שיעור,"ד""ר ברזל עדי#פרופ ורדימון לילי#ד""ר מורבינסקי דינורה#פרופ שטיין-אלרואי אורנה"
מעבדה בביולוגיה מולקולרית של התא,Mlecular Cell Biology Laboratory,0455-2566-01,מדעי החיים/ביולוגיה - תואר ראשון,ב'#ב',1800 - 1400#1900 - 1400,א'#ג',006 #107,בריטניה#בריטניה,מעבדה#מעבדה,פרופ וייל מיגל
גנטיקה כללית - מעבדה,Genetics-Lab,0455-2626-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1800 - 1400,ה',110,בריטניה,מעבדה,"פרופ סגל דניאל#ד""ר פרקט ענת#פרופ רון אליאנור"
פאוניסטיקה של עופות ודו-חיים,Vertebrate Faunistics-Birds and Amphibians,0455-2656-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א'#ב',1600 - 1400#1400 - 1200#,ד'#ה'#,#    #,##,שיעור ומ#שיעור ומ#שיעור ומ,"פרופ גפן אלי#ד""ר דור רועי#פרופ יום-טוב יורם"
ביוכימיה מעבדה,Biochemistry Laboratory,0455-2665-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1000 - 0900,א',105,שרמן,שיעור,פרופ עאזם עבד אלסלאם
ביוכימיה מעבדה,Biochemistry Laboratory,0455-2665-02,מדעי החיים/ביולוגיה - תואר ראשון,ב',2000 - 1400,א',108,שרמן,מעבדה,פרופ עאזם עבד אלסלאם
ביוכימיה מעבדה,Biochemistry Laboratory,0455-2665-03,מדעי החיים/ביולוגיה - תואר ראשון,ב',2000 - 1400,ב',108,שרמן,מעבדה,פרופ עאזם עבד אלסלאם
כימיה אורגנית - מעבדה,Laboratory in Organic Chemistry,0455-2666-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1600 - 1000,ג',,,מעבדה,פרופ פטולסקי פרננדו
אופקים חדשניים בביולוגיה,New Frontiers in Biology,0455-2686-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1800 - 1600,ב',14,בריטניה,שיעור,פרופ אבני עדי
אימונולוגיה כללית,General Immunology,0455-2688-01,מדעי החיים/ביולוגיה - תואר ראשון,ב'#ב',1000 - 0800#1000 - 0800,ג'#ה',014 #014,בריטניה#בריטניה,שיעור#שיעור,"פרופ בן-ברוך עדית#ד""ר ויין יריב#ד""ר קרוואני ורד"
ליתופלורה  (צומח על אבן ) וביואינדיקטורים,Lithophytes and Lithomicroorganisms,0455-2734-01,מדעי החיים/ביולוגיה - תואר ראשון,א',2000 - 1800,ב',5,בריטניה,שיעור,פרופ גרטי יעקב
אוריינות מדעית,scientific literacy,0455-2776-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1200 - 1000,ה',1,גרין ביוטכנו,סמינר,פרופ סגל גיל
אוריינות מדעית,scientific literacy,0455-2776-02,מדעי החיים/ביולוגיה - תואר ראשון,א',1200 - 1000,ג',330,שרמן,סמינר,פרופ אילי אמיר
אוריינות מדעית,scientific literacy,0455-2776-03,מדעי החיים/ביולוגיה - תואר ראשון,א',1600 - 1400,ה',632,שרמן,סמינר,"ד""ר פראג גלי"
אוריינות מדעית,scientific literacy,0455-2776-04,מדעי החיים/ביולוגיה - תואר ראשון,א',1600 - 1400,ב',105,שרמן,סמינר,פרופ ורשנר דניאל
אוריינות מדעית,scientific literacy,0455-2776-05,מדעי החיים/ביולוגיה - תואר ראשון,א',1200 - 1000,ב',222,בריטניה,סמינר,"ד""ר ויין יריב"
אוריינות מדעית,scientific literacy,0455-2776-07,מדעי החיים/ביולוגיה - תואר ראשון,ב',1600 - 1400,ג',632,שרמן,סמינר,"ד""ר ברזל עדי"
אוריינות מדעית,scientific literacy,0455-2776-09,מדעי החיים/ביולוגיה - תואר ראשון,ב',,,,,סמינר,פרופ פופקו טל
אוריינות מדעית,scientific literacy,0455-2776-10,מדעי החיים/ביולוגיה - תואר ראשון,א',1000 - 0800,ב',2,שרמן,סמינר,פרופ ורשנר דניאל
אוריינות מדעית,scientific literacy,0455-2776-11,מדעי החיים/ביולוגיה - תואר ראשון,א',1600 - 1400,א',202,בריטניה,סמינר,"ד""ר ויינשטיין רועי"
אוריינות מדעית,scientific literacy,0455-2776-12,מדעי החיים/ביולוגיה - תואר ראשון,ב',1800 - 1600,ד',3,שרמן,סמינר,פרופ פנקס קרמרסקי רונית
תכנות במטלב למדעי המוח,Matlab Programming for Neuroscience,0455-2779-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1400 - 1200,א',207,כיתות דן דוד,שיעור,"גב' אלון עמית#גב' בוטויניק נצר רותם#ד""ר בלינדר פבלו"
תכנות במטלב למדעי המוח,Matlab Programming for Neuroscience,0455-2779-02,מדעי החיים/ביולוגיה - תואר ראשון,ב',1600 - 1400,ג',9,שרמן,תרגיל,גב' אלון עמית#גב' בוטויניק נצר רותם
תכנות במטלב למדעי המוח,Matlab Programming for Neuroscience,0455-2779-03,מדעי החיים/ביולוגיה - תואר ראשון,ב',1600 - 1400,ב',9,שרמן,תרגיל,גב' אלון עמית#גב' בוטויניק נצר רותם
הכרת עולם הצומח (בוטניקה ב'),The Plant World (Botany 2),0455-2805-01,מדעי החיים/ביולוגיה - תואר ראשון,ב'#ב'#ב',2000 - 1800#1400 - 1200#1500 - 1400,ב'#ה'#ה',014 #005 #,בריטניה#בריטניה#,שיעור ומ#שיעור ומ#שיעור ומ,פרופ גרטי יעקב
חסרי חוליות למתקדמים,Advanced Invertebrates,0455-2806-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1500 - 1200,א',110,שרמן,שיעור ומ,"ד""ר בן-עמי פרידה מתנה#ד""ר שנקר נועה"
התנהגות בעלי חיים,Animal Behavior,0455-2807-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1700 - 1400,ה',5,בריטניה,שיעור,"פרופ יובל יוסף#פרופ עילם דוד#ד""ר שרף ינון"
"אקולוגיה של הצומח בא""י",Ecology of the Floral of Israel,0455-2809-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1600 - 1400,ג',5,בריטניה,שיעור ומ,"ד""ר ספיר יובל#פרופ שטרנברג מרסלו"
ניתוח תוצאות ניסויים,Analysis of Experimental Results,0455-2813-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1400 - 1200,א',3,שרמן,שיעור,"ד""ר מאיו ליאור"
מגלים את הים,Discovering the Sea,0455-2817-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1700 - 1400,ג',114,שרמן,שיעור,"ד""ר שנקר נועה"
ביולוגיה מולקולרית של מחלות מדבקות ממקור חיידקי,Molecular Biology of Infectious Diseases From Bacterial Orig,0455-3032-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1100 - 0900,א',2,שרמן,שיעור,פרופ סגל גיל
נגיפים גורמי מחלות - מנגנונים מולקולריים,Pathogenic Viruses - Molecular Mechanisms,0455-3034-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1200 - 1100#1600 - 1400,א'#ב',005 #005,בריטניה#בריטניה,שיעור#שיעור,"פרופ בכרך ערן#ד""ר קובילר אורן#ד""ר שטרן גרונדלנד עדי"
אנליזה גנטית של התפתחות,Genetic Analysis of Development,0455-3039-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1400 - 1200,ה',1,גרין ביוטכנו,שיעור,פרופ סגל דניאל
ננוביוטכנולוגיה,Nanobiotechnolog,0455-3045-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1600 - 1400,ד',1,גרין ביוטכנו,שיעור,פרופ דביר טל
ביולוגיה תאית והתפתחותית של צמחים,Plant Cell and Developmental Biology,0455-3047-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1600 - 1400#1200 - 1000,ב'#ה',006 #006,בריטניה#בריטניה,שיעור#שיעור,"פרופ אלוני רוני#פרופ ילובסקי שאול#ד""ר שני אילון"
בקרה אנדוקרינית,Endocrine Regulation,0455-3051-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1000 - 0800#1000 - 0800,ג'#ה',014 #014,בריטניה#בריטניה,שיעור#שיעור,פרופ גוטהילף יואב
ביולוגיה התפתחותית,Developmental Biology,0455-3063-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1700 - 1400,א',6,בריטניה,שיעור,"פרופ חיימוביץ דניאל#ד""ר לנדסמן לימור#ד""ר שפרינצק דוד"
"נוירואתולוגיה: מודלים של בע""ח בנוירוביולוגיה",Invertebrate Modeis in Neuroscience,0455-3064-01,מדעי החיים/ביולוגיה - תואר ראשון,ב'#ב',1400 - 1300#1200 - 1000,ג'#ה',003 #003,שרמן#שרמן,שיעור#שיעור,פרופ אילי אמיר
מעבדה חישובית - תכנות ב - Perl  לביולוגים,Perl Programming for Biologists,0455-3065-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1300 - 1000,ג',9,שרמן,מעבדה,גב' לוי קרין אלי#גב' עבד אלהאדי נארימאן
מעבדה חישובית - תכנות ב - Perl  לביולוגים,Perl Programming for Biologists,0455-3065-02,מדעי החיים/ביולוגיה - תואר ראשון,א',1500 - 1200,ב',9,שרמן,מעבדה,גב' לוי קרין אלי#גב' עבד אלהאדי נארימאן
אבני דרך בהיסטוריה של תורת האבולוציה,Milestones in the History of the Theory of Evolution,0455-3088-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1800 - 1600,א',105,שרמן,שיעור,פרופ וול דוד
סמינר לתלמידי התוכנית למצטיינים,Seminar of the Excelling Program,0455-3109-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#ב',1900 - 1700#1800 - 1600,ג'#ה',222 #222,בריטניה#בריטניה,סמינר#סמינר,פרופ ארליך מרסלו#פרופ הרשקוביץ ענת#פרופ יובל יוסף
סמינריון בכתב בביוכימיה וביולוגיה מולקולרית,written seminar - biochemistry and molecular biology,0455-3123-01,מדעי החיים/ביולוגיה - תואר ראשון,א',,,,,סמינר,"ד""ר מורבינסקי דינורה"
סמינריון בכתב בזואולוגיה,written seminar - zoology,0455-3124-01,מדעי החיים/ביולוגיה - תואר ראשון,א',,,,,סמינר,פרופ לשם יוסף
סמינריון בכתב בחקר התא ובאימונולוגיה,written seminar - cell research and immunology,0455-3125-01,מדעי החיים/ביולוגיה - תואר ראשון,א',,,,,סמינר,פרופ גת ויקס עירית
סמינריון בכתב בביולוגיה מולקולרית ואקולוגיה של צמחים,written seminar - molecular biology and ecology of plants,0455-3126-01,מדעי החיים/ביולוגיה - תואר ראשון,א',,,,,סמינר,פרופ שרון עמיר
סמינריון בכתב במיקרוביולוגיה מולקולרית ובביוטכנולוגיה,written seminar - molecular micobiology and biotechnology,0455-3127-01,מדעי החיים/ביולוגיה - תואר ראשון,א',,,,,סמינר,פרופ סגל דניאל
סמינריון בכתב בנוירוביולוגיה,written seminar - neurobiology,0455-3128-01,מדעי החיים/ביולוגיה - תואר ראשון,א',,,,,סמינר,"ד""ר רכבי עודד"
אבולוציה מולקולרית,Molecular Evolution,0455-3348-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1200 - 1000#1000 - 0800,ג'#ד',105 #105,שרמן#שרמן,שיעור#שיעור,"פרופ הושון-פופקו דורותה#ד""ר מירוז איתי#פרופ פופקו טל"
הנדסה גנטית,Genetic Engineering,0455-3360-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1100 - 0900#1500 - 1400,א'#ג',006 #006,בריטניה#בריטניה,שיעור#שיעור,"ד""ר קולוט מיכאל"
ארגון דינמיקה והעברת אותות בתאים: הדמיה וגישות ביופיזיקליות,Organization.Dynamics &amp; Signaling in Cells:Imaging&amp;Biophysic,0455-3363-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1200 - 0900,ג',6,בריטניה,שיעור,פרופ ארליך מרסלו#פרופ הניס יואב
אינטראקציות צמח-פתוגן,Plant-Pathogen Interactions,0455-3424-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1300 - 1000,ד',105,שרמן,שיעור,פרופ ססה גואידו#פרופ שרון עמיר
גישה מולקולרית לבעיות למידה וזכרון,Molecular Approaches to Learning and Memory Problems,0455-3431-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1500 - 1200,ב',3,שרמן,שיעור,פרופ ברזלי ארי
ביוטכנולוגיה בצמחים א- ' לביוטכנולוגיה,Plants Biotechnology,0455-3462-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1000 - 0800#1000 - 0800,ב'#ה',006 #006,בריטניה#בריטניה,שיעור#שיעור,"פרופ ברימן עדינה#ד""ר דיסטלפלד אסף#פרופ זילברשטיין אביה"
סמינריון - גילוי פיתוח ואיפיון תרופות,"Seminar - Drug Discovery, Development and Validation",0455-3463-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1200 - 1000,ג',114,שרמן,סמינר,פרופ פאר דן
ביולוגיה של מערכות,Systems Biology,0455-3466-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1200 - 1000,ב',1,גרין ביוטכנו,שיעור,פרופ סגל דניאל#פרופ קופייק מרטין
קריאה נבחרת באקולוגיה,Scientific Reading in Ecology,0455-3476-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1000 - 0900,ה',330,שרמן,סמינר,פרופ מאירי שי
מיפוי המוח ודימות מוחי,Brain Mapping and Neuroimaging,0455-3505-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1200 - 0900,א',3,שרמן,שיעור,"פרופ אסף יניב#ד""ר שינברג תום"
"אפיון מחלות נוירודגנרטיביות ע""י הדמיה",Characterization of Neurodegenerative Diseases by Imaging,0455-3515-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1000 - 0800,א',3,שרמן,שיעור,פרופ אסף יניב
מעורבות תהליכים דלקתיים במחלות ניווניות של המוח,The Role of Glia and Peripheral Immune Cells in Neurodegenerative  Diseases,0455-3516-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1200 - 1000,ה',2,שרמן,שיעור,פרופ פרנקל דן
מעבדת פרויקט,Project Laboratory,0455-3610-01,מדעי החיים/ביולוגיה - תואר ראשון,א',,,,,פרוייקט,
מעבדת פרוייקט למצטיינים,Research Project for Outstanding Students,0455-3611-01,מדעי החיים/ביולוגיה - תואר ראשון,א',,,,,פרוייקט,
בקרה הורמונלית של התנהגות בעלי חיים,Hormonal Control of Behavior,0455-3652-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1400 - 1200,ג',3,שרמן,שיעור,פרופ טרקל יוסף
גנטיקה של מיקרואורגניזמים ובקרת הביטוי הגנטי,Genetics of Microorganisms,0455-3682-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1200 - 1000#1400 - 1200,ב'#ה',006 #006,בריטניה#בריטניה,שיעור#שיעור,פרופ גופנא אורי#פרופ הרשקוביץ ענת
אימונולוגיה כללית מעבדה,Experimental Immunology,0455-3686-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1900 - 1400,א',107,בריטניה,שיעור ומ,"ד""ר מאיו ליאור#פרופ פאר דן"
ביוגיאוגרפיה,Biogeography,0455-3703-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#ב',1000 - 0800#,ב'#,#,#,שיעור ומ#שיעור ומ,פרופ מאירי שי
פרקים בביוטכנולוגיה,Introduction to Biotechnology,0455-3779-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1800 - 1600#1800 - 1600,ב'#ד',002 #002,שרמן#שרמן,שיעור#שיעור,פרופ בנהר איתי
איתותים מולקולרים בתהליכי התמיינות אפופטוזיס והישרדות,Signaling Pathways Controlling Cell Differentiation Cellgrow,0455-3798-01,מדעי החיים/ביולוגיה - תואר ראשון,א'#א',1400 - 1300#1400 - 1200,א'#ב',014 #002,בריטניה#שרמן,שיעור#שיעור,פרופ הניס יואב#פרופ פנקס קרמרסקי רונית#פרופ שטיין ראובן
גנטיקה מולקולרית וביוטכנולוגיה של צמחים -  מעבדה למתקדמים,Plant Molecular Genetics Advanced Laboratory Course,0455-3804-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1500 - 1100,ג',110,בריטניה,שיעור ומ,"פרופ אוהד ניר#ד""ר דיסטלפלד אסף#פרופ זילברשטיין אביה#ד""ר מירוז איתי#פרופ פרום הלל"
מעבדת פרוייקט,Project Laboratory,0455-3810-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',,,,,פרוייקט,
מעבדת פרוייקט למצטיינים,Hesearch Project for Outstanding Students - B,0455-3811-01,מדעי החיים/ביולוגיה - תואר ראשון,א',,,,,פרוייקט,
עולם החרקים א',The World of Insects A,0455-3830-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1600 - 1400,ד',110,שרמן,שיעור ומ,"ד""ר דורצין נטע"
עולם החרקים ב',The World of Insects B,0455-3831-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1600 - 1400,ה',110,שרמן,שיעור ומ,"ד""ר דורצין נטע"
פתולוגיות (מחלות) במאה ה- 21 - הדלקת כמטרה חדשנית לטיפול,pathologies in the 21st century,0455-3832-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1200 - 1000,ב',2,שרמן,שיעור,פרופ בן-ברוך עדית#פרופ מוניץ אריאל#פרופ נוימן דרורית#פרופ פרנקל דן
עקרונות ביוטכנולוגים בהנדסת רקמות,biotechnological principles in tissue engineering,0455-3834-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1400 - 1200,ד',1,גרין ביוטכנו,שיעור,פרופ דביר טל
סמינר בביולוגיה כימיה - ג',Seminar in Biology - Chemistry C,0455-3850-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1800 - 1600,ד',6,בריטניה,סמינר,"ד""ר פראג גלי"
"מחקר, שמירת טבע וחינוך בגני חיות","Research, Nature Conservation and Education in Zoos",0455-3865-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',1200 - 1000,א',105,שרמן,שיעור ומ,פרופ קרונפלד שור נגה
ביולוגיה סינתטית,Syntheticbiology,0455-3866-01,מדעי החיים/ביולוגיה - תואר ראשון,א',1800 - 1600,א',3,שרמן,שיעור,"ד""ר אלבז יוהן חי דזירה"
סמינר באקולוגיה ואבולוציה,Seminar on Ecology and Evolution,0455-4005-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',,,,,סמינר,פרופ לוטם ארנון
סמינריון בכתב בביוכימיה וביולוגיה מולקולרית,written seminar - biochemistry and molecular biology,0455-6123-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',,,,,סמינר,"ד""ר מורבינסקי דינורה"
סמינריון בכתב בזואולוגיה,written seminar - zoology,0455-6124-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',,,,,סמינר,פרופ לשם יוסף
סמינריון בכתב  בחקר התא ואימונולוגיה,written seminar - cell researh and immunology,0455-6125-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',,,,,סמינר,פרופ גת ויקס עירית
סמינריון בכתב בביולוגיה מולקולרית ואקולוגיה של צמחים,written seminar - molecular biology and ecology of plants,0455-6126-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',,,,,סמינר,פרופ שרון עמיר
סמינריון בכתב במיקרוביולוגיה מולקולרית וביוטכנולוגיה,written seminar - molecular microbiology and biotechnology,0455-6127-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',,,,,סמינר,פרופ סגל דניאל
סמינריון בכתב בנוירוביולוגיה,written seminar - neurobiology,0455-6128-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',,,,,סמינר,"ד""ר רכבי עודד"
מבוא למדעי הסביבה,Topics in Environmental Quality,0455-8888-01,מדעי החיים/ביולוגיה - תואר ראשון,ב',2000 - 1800,ג',14,בריטניה,שיעור,פרופ אבלסון אביגדור
נושאים נבחרים בנוירוביולוגיה,Selected Topics in Neurobiology,0491-3221-01,מדעי החיים/נוירוביוכימיה,א'#ב',1500 - 1400#1500 - 1400,ה'#ה',003 #003,שרמן#שרמן,סמינר#סמינר,"ד""ר בלינדר פבלו#ד""ר רכבי עודד"
גישות מחקר בנוירואימונולוגיה,Research Approaches in Neuroimmunology,0491-3224-01,מדעי החיים/נוירוביוכימיה,א',1400 - 1200,ג',1,גרין ביוטכנו,שיעור,פרופ פרנקל דן
"ההיפוקמפוס, האמיגדלה וקידוד זכרון במוח היונק","The Hippocampus, Amygdala and Memory Encoding in the Mammalian Brain",0491-3225-01,מדעי החיים/נוירוביוכימיה,א',1800 - 1600,ג',2,שרמן,שיעור,מר כהן רוני
כלי הדמיה מוחיים מתקדמים : תיאוריה ויישום בפועל,Advanced Neuroimaging Tools: Theory and Practice,0491-3339-01,מדעי החיים/נוירוביוכימיה,א'#ב',1400 - 1200#1400 - 1200,ד'#ד',001 #222,גרין ביוטכנו#בריטניה,סמינר#סמינר,"ד""ר שינברג תום"
"סמינר מל""מ א' בנוירוביוכימיה",M.Sc. Seminar in Neurobiochemistry,0491-4998-01,מדעי החיים/נוירוביוכימיה,א'#ב',1600 - 1500#1600 - 1500,ה'#ה',003 #003,שרמן#שרמן,סמינר#סמינר,פרופ פנקס קרמרסקי רונית#פרופ שטיין ראובן
"סמינר מל""מ ב' בנוירוביוכימיה",M.Sc. Seminar in Neurobichemistry,0491-4999-01,מדעי החיים/נוירוביוכימיה,א'#ב',1600 - 1500#1600 - 1500,ה'#ה',003 #003,שרמן#שרמן,סמינר#סמינר,פרופ פנקס קרמרסקי רונית#פרופ שטיין ראובן
סמינר מחקר במדעי המח,Seminar On Research in Brain Sciences,0491-6200-01,מדעי החיים/נוירוביוכימיה,א'#ב',1200 - 1000#1200 - 1000,א'#א',#,#,סמינר#סמינר,
מעבדה מולקולרית - שיבוט,Molecular Lab - Cloning,0491-6301-01,מדעי החיים/נוירוביוכימיה,ב',,,,,מעבדה,"ד""ר גוטפריד עירית"
השלמה מתמטית לפיזיקה,Mathematical Supplement for Physics,0509-1117-01,הנדסה/תואר ראשון - קורסי שירות,א',1000 - 0800,א',20,אודיטו.הנדסה,שיעור,מר אדר רם מיכאל
השלמה מתמטית לפיזיקה,Mathematical Supplement for Physics,0509-1117-02,הנדסה/תואר ראשון - קורסי שירות,א',1700 - 1500,ה',134,ולפסון הנדסה,תרגיל,מר זיליג הס מאיר
השלמה מתמטית לפיזיקה,Mathematical Supplement for Physics,0509-1117-03,הנדסה/תואר ראשון - קורסי שירות,א',1200 - 1000,ה',134,ולפסון הנדסה,תרגיל,מר זיליג הס מאיר
השלמה מתמטית לפיזיקה,Mathematical Supplement for Physics,0509-1117-04,הנדסה/תואר ראשון - קורסי שירות,א',1500 - 1300,א',20,אודיטו.הנדסה,שיעור,מר כהן אביעד
